date,model,denomination_code,denomination,denomination_value,actual_value_rm_million,forecast_value_rm_million,actual_quantity_million_notes,forecast_quantity_million_notes,error_value_rm_million,absolute_error_value_rm_million,percentage_error
2024-12-01,Prophet,note_5,RM5,5,3168.7206475,3188.47875187006,633.7441295,637.695750374012,-19.75810437006021,19.75810437006021,0.006235356968323668
2025-01-01,Prophet,note_5,RM5,5,3302.1838175,3444.2380879240623,660.4367635,688.8476175848125,-142.05427042406245,142.05427042406245,0.04301828071206774
2025-02-01,Prophet,note_5,RM5,5,3430.1300225,3422.918166691832,686.0260045,684.5836333383664,7.211855808167911,7.211855808167911,0.002102502167807521
2025-03-01,Prophet,note_5,RM5,5,3698.3032225,3331.5483175843365,739.6606445,666.3096635168673,366.7549049156637,366.7549049156637,0.09916842477500874
2025-04-01,Prophet,note_5,RM5,5,3643.0504375,3311.455720472222,728.6100875,662.2911440944443,331.5947170277782,331.5947170277782,0.09102117105337995
2025-05-01,Prophet,note_5,RM5,5,3541.911095,3329.5735325032647,708.382219,665.914706500653,212.33756249673525,212.33756249673525,0.0599499978405684
2025-06-01,Prophet,note_5,RM5,5,3446.206735,3358.1700235491285,689.241347,671.6340047098257,88.03671145087173,88.03671145087173,0.02554597510264332
2025-07-01,Prophet,note_5,RM5,5,3360.5612025,3374.954539005256,672.1122405,674.9909078010512,-14.393336505255775,14.393336505255775,0.00428301573396379
2025-08-01,Prophet,note_5,RM5,5,3305.26214,3363.620410438495,661.052428,672.724082087699,-58.35827043849531,58.35827043849531,0.01765617006053726
2025-09-01,Prophet,note_5,RM5,5,3265.2048775,3353.6790152965423,653.0409755,670.7358030593084,-88.47413779654244,88.47413779654244,0.027096044847355047
2025-10-01,Prophet,note_5,RM5,5,3233.2160575,3348.8972502166876,646.6432115,669.7794500433375,-115.68119271668775,115.68119271668775,0.03577898620426104
2025-11-01,Prophet,note_5,RM5,5,3206.8986925,3335.3206774734367,641.3797385,667.0641354946873,-128.4219849734368,128.4219849734368,0.040045538474220696
2025-12-01,Prophet,note_5,RM5,5,3338.4901725,3343.279285587835,667.6980345,668.655857117567,-4.789113087835176,4.789113087835176,0.0014345146579385882
2026-01-01,Prophet,note_5,RM5,5,3601.3204125,3595.528453338488,720.2640825000001,719.1056906676976,5.791959161512295,5.791959161512295,0.0016082876551080263
2026-02-01,Prophet,note_5,RM5,5,3765.0659175,3563.841747503664,753.0131835,712.7683495007328,201.22416999633606,201.22416999633606,0.053445058972552785
2021-02-01,Prophet,note_10,RM10,10,7123.35543,6798.369568539399,712.3355429999999,679.8369568539399,324.985861460601,324.985861460601,0.04562258119143172
2021-03-01,Prophet,note_10,RM10,10,6893.192205,6617.799795348491,689.3192205,661.7799795348491,275.3924096515093,275.3924096515093,0.039951360916898916
2021-04-01,Prophet,note_10,RM10,10,7248.58671,6568.565627107901,724.858671,656.8565627107901,680.021082892099,680.021082892099,0.09381429926939497
2021-05-01,Prophet,note_10,RM10,10,7099.50651,6574.941704947445,709.950651,657.4941704947445,524.5648050525551,524.5648050525551,0.0738875025065024
2021-06-01,Prophet,note_10,RM10,10,6846.29798,6586.152553558724,684.629798,658.6152553558725,260.14542644127596,260.14542644127596,0.03799797017325792
2021-07-01,Prophet,note_10,RM10,10,6776.52114,6574.774224294007,677.652114,657.4774224294007,201.74691570599316,201.74691570599316,0.029771458177136768
2021-08-01,Prophet,note_10,RM10,10,6723.578235,6577.241043297206,672.3578235,657.7241043297206,146.33719170279437,146.33719170279437,0.02176477860271293
2021-09-01,Prophet,note_10,RM10,10,6697.01523,6553.711075923183,669.701523,655.3711075923183,143.3041540768172,143.3041540768172,0.021398212361063602
2021-10-01,Prophet,note_10,RM10,10,6708.285375,6550.65263024335,670.8285375,655.0652630243351,157.63274475665003,157.63274475665003,0.023498216898181677
2021-11-01,Prophet,note_10,RM10,10,6691.83206,6517.778324831021,669.1832059999999,651.7778324831021,174.05373516897907,174.05373516897907,0.02600987795395736
2021-12-01,Prophet,note_10,RM10,10,6997.022465,6589.1070864249505,699.7022465,658.910708642495,407.91537857504954,407.91537857504954,0.05829842345304655
2022-01-01,Prophet,note_10,RM10,10,7667.44901,7344.821624985875,766.744901,734.4821624985875,322.62738501412514,322.62738501412514,0.04207753903460587
2022-02-01,Prophet,note_10,RM10,10,7404.96555,7101.242121372126,740.496555,710.1242121372127,303.72342862787355,303.72342862787355,0.04101618388054129
2022-03-01,Prophet,note_10,RM10,10,7377.25925,6889.684967249983,737.725925,688.9684967249983,487.5742827500171,487.5742827500171,0.06609152074329191
2022-04-01,Prophet,note_10,RM10,10,7810.064915,6835.753538355255,781.0064915,683.5753538355254,974.311376644745,974.311376644745,0.12475073987842071
2022-05-01,Prophet,note_10,RM10,10,7640.560155,6868.476295806428,764.0560155000001,686.8476295806429,772.0838591935717,772.0838591935717,0.1010506878462724
2022-06-01,Prophet,note_10,RM10,10,7341.388415,6874.212306009098,734.1388415,687.4212306009098,467.1761089909023,467.1761089909023,0.06363593404707525
2022-07-01,Prophet,note_10,RM10,10,7200.5891,6857.91265206552,720.05891,685.791265206552,342.67644793448017,342.67644793448017,0.04759005730996095
2022-08-01,Prophet,note_10,RM10,10,7095.97118,6879.532395686789,709.5971179999999,687.9532395686789,216.43878431321082,216.43878431321082,0.030501643654253233
2022-09-01,Prophet,note_10,RM10,10,7035.35796,6830.1992397005615,703.535796,683.0199239700562,205.15872029943876,205.15872029943876,0.029161091939583234
2022-10-01,Prophet,note_10,RM10,10,7023.750095,6820.215244364121,702.3750095,682.021524436412,203.5348506358796,203.5348506358796,0.02897808832645826
2022-11-01,Prophet,note_10,RM10,10,7006.460815,6801.005832551594,700.6460815,680.1005832551593,205.45498244840655,205.45498244840655,0.029323646827304286
2022-12-01,Prophet,note_10,RM10,10,7770.010525,6872.136562762286,777.0010525,687.2136562762287,897.8739622377134,897.8739622377134,0.11555633796747186
2023-01-01,Prophet,note_10,RM10,10,8115.95881,7634.597435886879,811.595881,763.4597435886878,481.3613741131212,481.3613741131212,0.059310475247855675
2023-02-01,Prophet,note_10,RM10,10,7753.820635,7403.824874204159,775.3820635,740.3824874204158,349.9957607958413,349.9957607958413,0.04513849072236648
2023-03-01,Prophet,note_10,RM10,10,8131.75874,7161.189320683171,813.175874,716.1189320683171,970.5694193168292,970.5694193168292,0.11935541256808477
2023-04-01,Prophet,note_10,RM10,10,8289.401635,7103.217868849639,828.9401635,710.3217868849639,1186.1837661503614,1186.1837661503614,0.14309642823216412
2023-05-01,Prophet,note_10,RM10,10,7748.897005,7162.376369297687,774.8897005,716.2376369297688,586.5206357023126,586.5206357023126,0.075690854495015
2023-06-01,Prophet,note_10,RM10,10,7529.41836,7162.299963452869,752.941836,716.2299963452868,367.11839654713094,367.11839654713094,0.04875786933256966
2023-07-01,Prophet,note_10,RM10,10,7333.54532,7141.164222435919,733.3545320000001,714.116422243592,192.38109756408085,192.38109756408085,0.026233027706179204
2023-08-01,Prophet,note_10,RM10,10,7210.06102,7181.581520485193,721.006102,718.1581520485194,28.479499514806776,28.479499514806776,0.003949966503169314
2023-09-01,Prophet,note_10,RM10,10,7174.920425,7106.198872477162,717.4920425,710.6198872477162,68.72155252283846,68.72155252283846,0.009578022953869688
2023-10-01,Prophet,note_10,RM10,10,7136.48343,7089.847596109768,713.6483430000001,708.9847596109769,46.63583389023188,46.63583389023188,0.0065348479188204155
2023-11-01,Prophet,note_10,RM10,10,7106.64855,7084.565716203326,710.664855,708.4565716203326,22.082833796674095,22.082833796674095,0.0031073485119331103
2023-12-01,Prophet,note_10,RM10,10,7449.423375,7155.53597133267,744.9423375,715.553597133267,293.88740366733055,293.88740366733055,0.039451027129644184
2024-01-01,Prophet,note_10,RM10,10,8302.65177,7924.390535082248,830.265177,792.4390535082248,378.2612349177525,378.2612349177525,0.04555908707197923
2024-02-01,Prophet,note_10,RM10,10,8109.682735,7706.098598169315,810.9682735,770.6098598169315,403.58413683068557,403.58413683068557,0.04976571217624651
2024-03-01,Prophet,note_10,RM10,10,8491.70266,7482.580454253701,849.1702660000001,748.25804542537,1009.1222057463001,1009.1222057463001,0.11883626242587962
2024-04-01,Prophet,note_10,RM10,10,8187.651815,7438.697046022266,818.7651815,743.8697046022265,748.9547689777346,748.9547689777346,0.09147369549907204
2024-05-01,Prophet,note_10,RM10,10,7830.93608,7418.845246400884,783.093608,741.8845246400884,412.0908335991162,412.0908335991162,0.0526234449354765
2024-06-01,Prophet,note_10,RM10,10,7706.788315,7435.193386011279,770.6788315,743.5193386011279,271.5949289887212,271.5949289887212,0.03524100025689122
2024-07-01,Prophet,note_10,RM10,10,7548.51475,7428.820197027088,754.851475,742.8820197027088,119.69455297291188,119.69455297291188,0.015856702535145987
2024-08-01,Prophet,note_10,RM10,10,7487.16185,7411.791367514756,748.716185,741.1791367514755,75.37048248524479,75.37048248524479,0.01006662925087492
2024-09-01,Prophet,note_10,RM10,10,7442.69883,7413.791164669333,744.269883,741.3791164669333,28.90766533066744,28.90766533066744,0.0038840299723195224
2024-10-01,Prophet,note_10,RM10,10,7402.066905,7418.204252748286,740.2066904999999,741.8204252748286,-16.13734774828663,16.13734774828663,0.002180113737878546
2024-11-01,Prophet,note_10,RM10,10,7451.65808,7371.942427954399,745.165808,737.1942427954399,79.71565204560102,79.71565204560102,0.010697706629824461
2024-12-01,Prophet,note_10,RM10,10,7774.32942,7443.519209416242,777.432942,744.3519209416243,330.8102105837579,330.8102105837579,0.04255160705342968
2025-01-01,Prophet,note_10,RM10,10,8671.533525,8192.144163377754,867.1533525000001,819.2144163377754,479.3893616222467,479.3893616222467,0.05528311229382541
2025-02-01,Prophet,note_10,RM10,10,8538.190705,7935.434963468708,853.8190705000001,793.5434963468708,602.7557415312931,602.7557415312931,0.07059525400133271
2025-03-01,Prophet,note_10,RM10,10,8906.89582,7754.865190277663,890.689582,775.4865190277662,1152.030629722337,1152.030629722337,0.12934142859687528
2025-04-01,Prophet,note_10,RM10,10,8743.021025,7705.631022037024,874.3021025,770.5631022037024,1037.3900029629758,1037.3900029629758,0.11865349517022074
2025-05-01,Prophet,note_10,RM10,10,8563.33757,7712.007099876672,856.333757,771.2007099876672,851.3304701233274,851.3304701233274,0.09941573167754117
2025-06-01,Prophet,note_10,RM10,10,8464.03205,7723.217948487912,846.403205,772.3217948487911,740.8141015120882,740.8141015120882,0.08752496412299009
2025-07-01,Prophet,note_10,RM10,10,8149.19954,7711.839619223277,814.919954,771.1839619223276,437.3599207767229,437.3599207767229,0.05366906511859972
2025-08-01,Prophet,note_10,RM10,10,8076.924305,7714.306438226301,807.6924305,771.4306438226301,362.61786677369855,362.61786677369855,0.044895538583817216
2025-09-01,Prophet,note_10,RM10,10,8015.28062,7690.776470852473,801.5280620000001,769.0776470852472,324.50414914752764,324.50414914752764,0.04048568784202188
2025-10-01,Prophet,note_10,RM10,10,8021.430935,7687.718025172515,802.1430935000001,768.7718025172514,333.7129098274854,333.7129098274854,0.04160266572531244
2025-11-01,Prophet,note_10,RM10,10,8011.4198,7654.84371976031,801.14198,765.484371976031,356.5760802396899,356.5760802396899,0.044508475294190664
2025-12-01,Prophet,note_10,RM10,10,8357.020215,7726.172481354174,835.7020215,772.6172481354174,630.8477336458263,630.8477336458263,0.07548716138241701
2026-01-01,Prophet,note_10,RM10,10,9187.221095,8481.887019915022,918.7221095000001,848.1887019915023,705.3340750849784,705.3340750849784,0.07677338640177553
2026-02-01,Prophet,note_10,RM10,10,9630.124815,8238.307516301373,963.0124814999999,823.8307516301372,1391.8172986986265,1391.8172986986265,0.14452744127788614
2021-02-01,Prophet,note_20,RM20,20,3795.36636,3736.3805354608844,189.768318,186.81902677304421,58.98582453911558,58.98582453911558,0.015541536427359698
2021-03-01,Prophet,note_20,RM20,20,3764.46093,3650.75430812109,188.2230465,182.5377154060545,113.70662187891003,113.70662187891003,0.030205286757727094
2021-04-01,Prophet,note_20,RM20,20,3928.7007,3687.20999420904,196.435035,184.360499710452,241.49070579095996,241.49070579095996,0.06146833883043317
2021-05-01,Prophet,note_20,RM20,20,3909.10911,3728.737994394489,195.4554555,186.43689971972444,180.37111560551102,180.37111560551102,0.04614123334242544
2021-06-01,Prophet,note_20,RM20,20,3739.73201,3750.787706759509,186.9866005,187.53938533797546,-11.055696759508919,11.055696759508919,0.0029562804847903844
2021-07-01,Prophet,note_20,RM20,20,3756.17817,3776.272127113572,187.8089085,188.8136063556786,-20.093957113571832,20.093957113571832,0.0053495750744890335
2021-08-01,Prophet,note_20,RM20,20,3761.69222,3786.1296105892266,188.084611,189.30648052946134,-24.437390589226652,24.437390589226652,0.0064963822556505305
2021-09-01,Prophet,note_20,RM20,20,3777.97089,3777.2132236395955,188.8985445,188.86066118197976,0.757666360404528,0.757666360404528,0.00020054849083406463
2021-10-01,Prophet,note_20,RM20,20,3842.17164,3784.4648449570664,192.108582,189.2232422478533,57.70679504293366,57.70679504293366,0.015019317315801556
2021-11-01,Prophet,note_20,RM20,20,3854.75403,3795.92804367414,192.73770150000001,189.79640218370702,58.82598632585996,58.82598632585996,0.01526063294001147
2021-12-01,Prophet,note_20,RM20,20,3948.75171,3863.682705085883,197.4375855,193.18413525429415,85.06900491411716,85.06900491411716,0.02154326510291455
2022-01-01,Prophet,note_20,RM20,20,4161.67144,4015.9051290621223,208.083572,200.7952564531061,145.76631093787773,145.76631093787773,0.035025905586116554
2022-02-01,Prophet,note_20,RM20,20,3979.95635,3986.417324686324,198.9978175,199.32086623431618,-6.46097468632388,6.46097468632388,0.0016233782780868638
2022-03-01,Prophet,note_20,RM20,20,3955.56584,3975.836354271264,197.77829200000002,198.7918177135632,-20.27051427126389,20.27051427126389,0.0051245548908026494
2022-04-01,Prophet,note_20,RM20,20,4346.10289,3993.5278576103365,217.3051445,199.67639288051683,352.57503238966365,352.57503238966365,0.0811244099169644
2022-05-01,Prophet,note_20,RM20,20,4212.00448,4032.5537711283846,210.60022399999997,201.62768855641923,179.450708871615,179.450708871615,0.04260458642048145
2022-06-01,Prophet,note_20,RM20,20,4064.03972,4043.9463672772836,203.201986,202.19731836386418,20.093352722716645,20.093352722716645,0.0049441821702265855
2022-07-01,Prophet,note_20,RM20,20,3992.5679,4050.944600292164,199.628395,202.5472300146082,-58.37670029216406,58.37670029216406,0.014621341891809544
2022-08-01,Prophet,note_20,RM20,20,3937.19959,4060.3203926475912,196.8599795,203.01601963237957,-123.12080264759106,123.12080264759106,0.03127116109640534
2022-09-01,Prophet,note_20,RM20,20,3872.64855,4062.904645699822,193.6324275,203.1452322849911,-190.25609569982225,190.25609569982225,0.04912815951238907
2022-10-01,Prophet,note_20,RM20,20,3853.13291,4092.4697711909184,192.6566455,204.62348855954593,-239.33686119091863,239.33686119091863,0.06211487295695664
2022-11-01,Prophet,note_20,RM20,20,3801.69097,4117.164303976786,190.0845485,205.8582151988393,-315.47333397678585,315.47333397678585,0.08298237191456564
2022-12-01,Prophet,note_20,RM20,20,3938.52526,4170.445409274023,196.926263,208.52227046370118,-231.92014927402352,231.92014927402352,0.05888502268334405
2023-01-01,Prophet,note_20,RM20,20,4108.11204,4275.2475625186125,205.405602,213.76237812593064,-167.13552251861256,167.13552251861256,0.04068426588448463
2023-02-01,Prophet,note_20,RM20,20,3883.90496,4237.139303814371,194.195248,211.85696519071854,-353.23434381437073,353.23434381437073,0.09094824601845324
2023-03-01,Prophet,note_20,RM20,20,3952.74668,4301.783996278461,197.637334,215.08919981392305,-349.0373162784608,349.0373162784608,0.08830247535075048
2023-04-01,Prophet,note_20,RM20,20,4151.24711,4299.756215536356,207.56235550000002,214.98781077681778,-148.5091055363555,148.5091055363555,0.03577457607344302
2023-05-01,Prophet,note_20,RM20,20,3901.84747,4335.910040041273,195.0923735,216.79550200206364,-434.06257004127247,434.06257004127247,0.11124539679693642
2023-06-01,Prophet,note_20,RM20,20,3863.2806,4336.442123878806,193.16403,216.82210619394033,-473.1615238788063,473.1615238788063,0.12247661323870865
2023-07-01,Prophet,note_20,RM20,20,3800.28187,4325.291997131087,190.0140935,216.26459985655433,-525.0101271310868,525.0101271310868,0.1381503122901478
2023-08-01,Prophet,note_20,RM20,20,3768.30614,4334.818141061254,188.415307,216.7409070530627,-566.5120010612541,566.5120010612541,0.15033598121124364
2023-09-01,Prophet,note_20,RM20,20,3802.20631,4349.355511070081,190.1103155,217.46777555350405,-547.1492010700808,547.1492010700808,0.14390308059587667
2023-10-01,Prophet,note_20,RM20,20,3807.21869,4401.096451408603,190.3609345,220.05482257043013,-593.8777614086025,593.8777614086025,0.15598729932916003
2023-11-01,Prophet,note_20,RM20,20,3812.03863,4438.252064213449,190.6019315,221.91260321067244,-626.2134342134486,626.2134342134486,0.1642725835161457
2023-12-01,Prophet,note_20,RM20,20,3960.22291,4476.044856729144,198.0111455,223.8022428364572,-515.8219467291442,515.8219467291442,0.13025073548931723
2024-01-01,Prophet,note_20,RM20,20,4126.80526,4533.694830690258,206.340263,226.68474153451288,-406.88957069025764,406.88957069025764,0.09859674616443075
2024-02-01,Prophet,note_20,RM20,20,4076.71577,4488.602899863281,203.83578849999998,224.43014499316405,-411.8871298632812,411.8871298632812,0.10103405611308566
2024-03-01,Prophet,note_20,RM20,20,4280.04983,4497.610992530078,214.0024915,224.8805496265039,-217.56116253007804,217.56116253007804,0.05083145551370322
2024-04-01,Prophet,note_20,RM20,20,4271.6776,4551.871049062691,213.58388,227.59355245313455,-280.1934490626909,280.1934490626909,0.0655933043876464
2024-05-01,Prophet,note_20,RM20,20,4149.07097,4595.519541937172,207.45354849999998,229.7759770968586,-446.44857193717235,446.44857193717235,0.10760205722322758
